datetime,load_kw,pv_kw,charge_kw,discharge_kw,soc_kwh,net_with_kw,net_without_kw
2025-03-21 11:00:00,51.72,29.38907595655924,0.0,22.3309240434408,309.24314007924,-3.907985046680551e-14,22.33092404344076
2025-03-21 12:00:00,52.92,29.38907595655924,0.0,23.5309240434408,285.712216035799,-3.552713678800501e-14,23.530924043440763
2025-03-21 13:00:00,50.52,27.372420361192276,0.0,23.1475796388077,262.564636396991,2.842170943040401e-14,23.147579638807727
2025-03-21 14:00:00,55.32,23.476540916601657,0.0,31.8434590833983,230.721177313593,4.263256414560601e-14,31.843459083398344
2025-03-21 15:00:00,57.36,17.966935368691043,0.0,39.393064631309,191.328112682284,-4.263256414560601e-14,39.39306463130896
2025-03-21 16:00:00,49.44,11.219074230496878,0.0,38.2209257695031,153.107186912781,2.1316282072803006e-14,38.22092576950312
2025-03-21 17:00:00,48.24,3.692813087219301,0.0,44.5471869127807,108.56,0.0,44.5471869127807
2025-03-21 18:00:00,43.56,0.0,0.0,43.56,65.0,0.0,43.56
2025-03-21 19:00:00,43.08,0.0,0.0,0.0,65.0,43.08,43.08
2025-03-21 20:00:00,41.64,0.0,0.0,0.0,65.0,41.64,41.64
2025-03-21 21:00:00,41.28,0.0,0.0,0.0,65.0,41.28,41.28
2025-03-21 22:00:00,42.12,0.0,0.0,0.0,65.0,42.12,42.12
2025-03-21 23:00:00,41.64,0.0,0.0,0.0,65.0,41.64,41.64
2025-03-22 00:00:00,41.52,0.0,0.0,0.0,65.0,41.52,41.52
2025-03-22 01:00:00,41.52,0.0,0.0,0.0,65.0,41.52,41.52
2025-03-22 02:00:00,41.4,0.0,0.0,0.0,65.0,41.4,41.4
2025-03-22 03:00:00,41.88,0.0,0.0,0.0,65.0,41.88,41.88
2025-03-22 04:00:00,42.36,0.0,0.0,0.0,65.0,42.36,42.36
2025-03-22 05:00:00,25.8,0.0,0.0,0.0,65.0,25.8,25.8
2025-03-22 06:00:00,21.96,3.895976128907704,0.0,0.0,65.0,18.064023871092296,18.064023871092296
2025-03-22 07:00:00,32.4,11.422424051942995,0.0,0.0,65.0,20.977575948057,20.977575948057
2025-03-22 08:00:00,50.4,18.17045265228663,0.0,0.0,65.0,32.229547347713364,32.229547347713364
2025-03-22 09:00:00,64.44,23.680194932469725,0.0,0.0,65.0,40.75980506753027,40.75980506753027
2025-03-22 10:00:00,61.56,27.576171061377416,0.0,0.0,65.0,33.98382893862259,33.98382893862259
2025-03-22 11:00:00,55.08,29.592876704229624,0.0,0.0,65.0,25.487123295770374,25.487123295770374
2025-03-22 12:00:00,52.92,29.592876704229624,0.0,0.0,65.0,23.327123295770377,23.327123295770377
2025-03-22 13:00:00,51.72,27.576171061377416,0.0,0.0,65.0,24.143828938622583,24.143828938622583
2025-03-22 14:00:00,51.96,23.680194932469725,0.0,0.0,65.0,28.279805067530276,28.279805067530276
2025-03-22 15:00:00,50.88,18.17045265228663,0.0,0.0,65.0,32.70954734771337,32.70954734771337
2025-03-22 16:00:00,47.64,11.422424051942995,0.0,0.0,65.0,36.217575948057004,36.217575948057004
2025-03-22 17:00:00,47.88,3.895976128907704,0.0,0.0,65.0,43.9840238710923,43.9840238710923
2025-03-22 18:00:00,46.32,0.0,0.0,0.0,65.0,46.32,46.32
2025-03-22 19:00:00,44.28,0.0,0.0,0.0,65.0,44.28,44.28
2025-03-22 20:00:00,40.2,0.0,0.0,0.0,65.0,40.2,40.2
2025-03-22 21:00:00,39.6,0.0,0.0,0.0,65.0,39.6,39.6
2025-03-22 22:00:00,38.16,0.0,0.0,0.0,65.0,38.16,38.16
2025-03-22 23:00:00,39.72,0.0,0.0,0.0,65.0,39.72,39.72
2025-03-23 00:00:00,38.28,0.0,0.0,0.0,65.0,38.28,38.28
2025-03-23 01:00:00,38.4,0.0,0.0,0.0,65.0,38.4,38.4
2025-03-23 02:00:00,38.88,0.0,0.0,0.0,65.0,38.88,38.88
2025-03-23 03:00:00,38.28,0.0,0.0,0.0,65.0,38.28,38.28
2025-03-23 04:00:00,37.8,0.0,0.0,0.0,65.0,37.8,37.8
2025-03-23 05:00:00,39.24,0.0,0.0,0.0,65.0,39.24,39.24
2025-03-23 06:00:00,37.92,4.098945801961923,0.0,0.0,65.0,33.82105419803808,33.82105419803808
2025-03-23 07:00:00,41.28,11.6252069452395,0.0,0.0,65.0,29.654793054760503,29.654793054760503
2025-03-23 08:00:00,41.88,18.373068083433665,0.0,0.0,65.0,23.506931916566337,23.506931916566337
2025-03-23 09:00:00,38.28,23.882673631344275,0.0,0.0,65.0,14.397326368655726,14.397326368655726
2025-03-23 10:00:00,38.4,27.77855307593489,0.0,0.0,65.0,10.621446924065108,10.621446924065108
2025-03-23 11:00:00,38.04,29.79520867130186,0.0,0.0,65.0,8.244791328698138,8.244791328698138
2025-03-23 12:00:00,38.88,29.79520867130186,0.0,0.0,65.0,9.084791328698142,9.084791328698142
2025-03-23 13:00:00,42.36,27.77855307593489,0.0,0.0,65.0,14.581446924065109,14.581446924065109
2025-03-23 14:00:00,48.84,23.882673631344275,0.0,0.0,65.0,24.95732636865573,24.95732636865573
2025-03-23 15:00:00,49.56,18.373068083433665,0.0,0.0,65.0,31.186931916566337,31.186931916566337
2025-03-23 16:00:00,47.04,11.6252069452395,0.0,0.0,65.0,35.4147930547605,35.4147930547605
2025-03-23 17:00:00,43.92,4.098945801961923,0.0,0.0,65.0,39.82105419803808,39.82105419803808
2025-03-23 18:00:00,45.96,0.0,0.0,0.0,65.0,45.96,45.96
2025-03-23 19:00:00,48.24,0.0,0.0,0.0,65.0,48.24,48.24
2025-03-23 20:00:00,46.44,0.0,0.0,0.0,65.0,46.44,46.44
2025-03-23 21:00:00,42.36,0.0,0.0,0.0,65.0,42.36,42.36
2025-03-23 22:00:00,41.88,0.0,75.0,0.0,131.0,116.88,41.88
2025-03-23 23:00:00,41.4,0.0,5.69932274719168,0.0,136.015404017529,47.09932274719168,41.4
2025-03-24 00:00:00,34.08,0.0,0.0,0.0,136.015404017529,34.08,34.08
2025-03-24 01:00:00,23.64,0.0,0.0,0.0,136.015404017529,23.64,23.64
2025-03-24 02:00:00,22.08,0.0,0.0,0.0,136.015404017529,22.08,22.08
2025-03-24 03:00:00,22.56,0.0,0.0,0.0,136.015404017529,22.56,22.56
2025-03-24 04:00:00,22.32,0.0,75.0,0.0,202.015404017529,97.32,22.32
2025-03-24 05:00:00,22.68,0.0,75.0,0.0,268.015404017529,97.68,22.68
2025-03-24 06:00:00,21.96,4.301651979523442,75.0,0.0,334.015404017529,92.65834802047655,17.65834802047656
2025-03-24 07:00:00,23.28,11.827353014162966,0.0,11.452646985837,322.562757031692,3.552713678800501e-14,11.452646985837035
2025-03-24 08:00:00,24.36,18.57471197269051,0.0,5.78528802730949,316.777469004382,8.881784197001252e-16,5.785288027309491
2025-03-24 09:00:00,26.4,24.083907492620305,0.0,2.31609250737969,314.461376497002,3.1086244689504383e-15,2.316092507379693
2025-03-24 10:00:00,39.0,27.97949700364521,0.0,11.0205029963548,303.440873500648,-1.0658141036401503e-14,11.02050299635479
2025-03-24 11:00:00,38.4,29.996002518354945,0.0,8.40399748164505,295.036876019003,3.552713678800501e-15,8.403997481645053
2025-03-24 12:00:00,38.04,29.996002518354945,0.0,8.04399748164505,286.992878537358,3.552713678800501e-15,8.043997481645054
2025-03-24 13:00:00,39.84,27.97949700364521,0.0,11.8605029963548,275.132375541003,-7.105427357601002e-15,11.860502996354793
2025-03-24 14:00:00,42.96,24.083907492620305,0.0,18.8760925073797,256.256283033623,-3.552713678800501e-15,18.876092507379695
2025-03-24 15:00:00,54.96,18.57471197269051,0.0,36.3852880273095,219.870995006314,-7.105427357601002e-15,36.38528802730949
2025-03-24 16:00:00,61.2,11.827353014162966,0.0,49.372646985837,170.498348020477,3.552713678800501e-14,49.37264698583704
2025-03-24 17:00:00,57.0,4.301651979523442,0.0,52.6983480204766,117.8,-4.263256414560601e-14,52.69834802047656
2025-03-24 18:00:00,52.8,0.0,0.0,52.8,65.0,0.0,52.8
2025-03-24 19:00:00,50.64,0.0,75.0,0.0,131.0,125.64,50.64
2025-03-24 20:00:00,48.36,0.0,21.6043732871898,0.0,150.011848492727,69.9643732871898,48.36
2025-03-24 21:00:00,48.0,0.0,0.0,0.0,150.011848492727,48.0,48.0
2025-03-24 22:00:00,42.84,0.0,0.0,0.0,150.011848492727,42.84,42.84
2025-03-24 23:00:00,41.04,0.0,0.0,0.0,150.011848492727,41.04,41.04
2025-03-25 00:00:00,41.04,0.0,0.0,0.0,150.011848492727,41.04,41.04
2025-03-25 01:00:00,38.88,0.0,0.0,0.0,150.011848492727,38.88,38.88
2025-03-25 02:00:00,38.4,0.0,0.0,0.0,150.011848492727,38.4,38.4
2025-03-25 03:00:00,38.76,0.0,75.0,0.0,216.011848492727,113.75999999999999,38.76
2025-03-25 04:00:00,38.76,0.0,75.0,0.0,282.011848492727,113.75999999999999,38.76
2025-03-25 05:00:00,31.92,0.0,75.0,0.0,348.011848492727,106.92,31.92
2025-03-25 06:00:00,22.56,4.504024821513788,75.0,0.0,414.011848492727,93.05597517848621,18.05597517848621
2025-03-25 07:00:00,29.4,12.02879311022254,0.0,17.3712068897775,396.64064160295,-4.263256414560601e-14,17.371206889777458
2025-03-25 08:00:00,42.84,18.775315791626785,0.0,24.0646842083732,372.575957394576,1.7763568394002505e-14,24.06468420837322
2025-03-25 09:00:00,47.16,24.283828494144704,0.0,22.8761715058553,349.699785888721,-7.105427357601002e-15,22.876171505855293
2025-03-25 10:00:00,46.8,28.178935180347352,0.0,18.6210648196526,331.078721069068,4.618527782440651e-14,18.621064819652645
2025-03-25 11:00:00,50.76,30.195190766538182,0.0,20.5648092334618,310.513911835607,1.4210854715202004e-14,20.564809233461816
2025-03-25 12:00:00,53.28,30.195190766538182,0.0,23.0848092334618,287.429102602145,1.7763568394002505e-14,23.08480923346182
2025-03-25 13:00:00,53.28,28.178935180347352,0.0,25.1010648196526,262.328037782492,4.973799150320701e-14,25.10106481965265
2025-03-25 14:00:00,54.12,24.283828494144704,0.0,29.8361715058553,232.491866276637,-7.105427357601002e-15,29.836171505855294
2025-03-25 15:00:00,52.8,18.775315791626785,0.0,34.0246842083732,198.467182068264,1.4210854715202004e-14,34.024684208373216
2025-03-25 16:00:00,52.32,12.02879311022254,0.0,40.2912068897775,158.175975178486,-4.263256414560601e-14,40.291206889777456
2025-03-25 17:00:00,50.4,4.504024821513788,0.0,45.8959751784862,112.28,1.4210854715202004e-14,45.89597517848621
2025-03-25 18:00:00,47.28,0.0,0.0,47.28,65.0,0.0,47.28
2025-03-25 19:00:00,52.92,0.0,75.0,0.0,131.0,127.92,52.92
2025-03-25 20:00:00,54.6,0.0,0.0,0.0,131.0,54.6,54.6
2025-03-25 21:00:00,47.64,0.0,0.0,0.0,131.0,47.64,47.64
2025-03-25 22:00:00,43.08,0.0,0.0,0.0,131.0,43.08,43.08
2025-03-25 23:00:00,41.4,0.0,0.0,0.0,131.0,41.4,41.4
2025-03-26 00:00:00,41.16,0.0,0.0,0.0,131.0,41.16,41.16
2025-03-26 01:00:00,38.04,0.0,0.0,0.0,131.0,38.04,38.04
2025-03-26 02:00:00,38.88,0.0,0.0,0.0,131.0,38.88,38.88
2025-03-26 03:00:00,37.92,0.0,75.0,0.0,197.0,112.92,37.92
2025-03-26 04:00:00,38.16,0.0,75.0,0.0,263.0,113.16,38.16
2025-03-26 05:00:00,38.76,0.0,75.0,0.0,329.0,113.75999999999999,38.76
2025-03-26 06:00:00,38.04,4.705994822224375,75.0,0.0,395.0,108.33400517777562,33.33400517777562
2025-03-26 07:00:00,38.52,12.22945887929719,0.0,26.2905411207028,368.709458879297,1.0658141036401503e-14,26.290541120702812
2025-03-26 08:00:00,39.36,18.974812218606637,0.0,20.3851877813934,348.324271097904,-3.907985046680551e-14,20.385187781393363
2025-03-26 09:00:00,41.76,24.482370157302213,0.0,17.2776298426978,331.046641255206,-1.4210854715202004e-14,17.277629842697785
2025-03-26 10:00:00,40.68,28.376801723531653,0.0,12.3031982764683,318.743442978738,4.618527782440651e-14,12.303198276468347
2025-03-26 11:00:00,41.88,30.39270784190889,0.0,11.4872921580911,307.256150820647,1.2434497875801753e-14,11.487292158091112
2025-03-26 12:00:00,45.84,30.39270784190889,0.0,15.4472921580911,291.808858662556,1.2434497875801753e-14,15.447292158091113
2025-03-26 13:00:00,48.12,28.376801723531653,0.0,19.7431982764683,272.065660386087,4.618527782440651e-14,19.743198276468345
2025-03-26 14:00:00,51.6,24.482370157302213,0.0,27.1176298426978,244.948030543389,-1.0658141036401503e-14,27.117629842697788
2025-03-26 15:00:00,51.84,18.974812218606637,0.0,32.8651877813934,212.082842761996,-3.552713678800501e-14,32.86518778139337
2025-03-26 16:00:00,51.36,12.22945887929719,0.0,39.1305411207028,172.952301641293,7.105427357601002e-15,39.13054112070281
2025-03-26 17:00:00,50.28,4.705994822224375,0.0,45.5740051777756,127.378296463518,2.842170943040401e-14,45.574005177775625
2025-03-26 18:00:00,48.36,0.0,0.0,48.36,79.0182964635175,0.0,48.36
2025-03-26 19:00:00,49.44,0.0,49.149446556776,0.0,122.26980943348,98.589446556776,49.44
2025-03-26 20:00:00,49.2,0.0,0.0,0.0,122.26980943348,49.2,49.2
2025-03-26 21:00:00,47.04,0.0,0.0,0.0,122.26980943348,47.04,47.04
2025-03-26 22:00:00,45.12,0.0,0.0,0.0,122.26980943348,45.12,45.12
2025-03-26 23:00:00,43.32,0.0,0.0,0.0,122.26980943348,43.32,43.32
2025-03-27 00:00:00,40.68,0.0,0.0,0.0,122.26980943348,40.68,40.68
2025-03-27 01:00:00,37.92,0.0,0.0,0.0,122.26980943348,37.92,37.92
2025-03-27 02:00:00,38.16,0.0,0.0,0.0,122.26980943348,38.16,38.16
2025-03-27 03:00:00,38.76,0.0,0.0,0.0,122.26980943348,38.76,38.76
2025-03-27 04:00:00,38.28,0.0,75.0,0.0,188.26980943348,113.28,38.28
2025-03-27 05:00:00,38.04,0.0,75.0,0.0,254.26980943348,113.03999999999999,38.04
2025-03-27 06:00:00,27.24,4.907492857396532,75.0,0.0,320.26980943348,97.33250714260348,22.33250714260347
2025-03-27 07:00:00,22.2,12.429282807130166,0.0,9.77071719286983,310.499092240611,3.552713678800501e-15,9.770717192869833
2025-03-27 08:00:00,24.24,19.17313518286152,0.0,5.06686481713848,305.432227423472,-3.552713678800501e-15,5.066864817138477
2025-03-27 09:00:00,22.56,24.67946758992749,2.11946758992749,0.0,307.297358902608,-1.7763568394002505e-15,-2.119467589927492
2025-03-27 10:00:00,22.92,28.57303257443108,5.65303257443108,0.0,312.272027568108,3.552713678800501e-15,-5.6530325744310765
2025-03-27 11:00:00,29.16,30.58849011709875,1.42849011709875,0.0,313.529098871154,-2.220446049250313e-16,-1.4284901170987503
2025-03-27 12:00:00,38.52,30.58849011709875,0.0,7.93150988290125,305.597588988253,2.6645352591003757e-15,7.931509882901253
2025-03-27 13:00:00,48.0,28.57303257443108,0.0,19.4269674255689,286.170621562684,2.1316282072803006e-14,19.42696742556892
2025-03-27 14:00:00,60.36,24.67946758992749,0.0,35.6805324100725,250.490089152612,7.105427357601002e-15,35.68053241007251
2025-03-27 15:00:00,66.36,19.17313518286152,0.0,47.1868648171385,203.303224335473,-2.1316282072803006e-14,47.18686481713848
2025-03-27 16:00:00,62.28,12.429282807130166,0.0,49.8507171928698,153.452507142603,3.552713678800501e-14,49.85071719286984
2025-03-27 17:00:00,50.64,4.907492857396532,0.0,45.7325071426035,107.72,-3.552713678800501e-14,45.73250714260347
2025-03-27 18:00:00,42.72,0.0,0.0,42.72,65.0,0.0,42.72
2025-03-27 19:00:00,40.92,0.0,73.5051311353511,0.0,129.684515399109,114.42513113535111,40.92
2025-03-27 20:00:00,41.88,0.0,0.0,0.0,129.684515399109,41.88,41.88
2025-03-27 21:00:00,39.96,0.0,0.0,0.0,129.684515399109,39.96,39.96
2025-03-27 22:00:00,38.16,0.0,0.0,0.0,129.684515399109,38.16,38.16
2025-03-27 23:00:00,38.28,0.0,0.0,0.0,129.684515399109,38.28,38.28
2025-03-28 00:00:00,29.52,0.0,0.0,0.0,129.684515399109,29.52,29.52
2025-03-28 01:00:00,22.32,0.0,0.0,0.0,129.684515399109,22.32,22.32
2025-03-28 02:00:00,21.84,0.0,0.0,0.0,129.684515399109,21.84,21.84
2025-03-28 03:00:00,22.68,0.0,75.0,0.0,195.684515399109,97.68,22.68
2025-03-28 04:00:00,22.08,0.0,75.0,0.0,261.684515399109,97.08,22.08
2025-03-28 05:00:00,21.96,0.0,75.0,0.0,327.684515399109,96.96000000000001,21.96
2025-03-28 06:00:00,22.8,5.108450230704009,75.0,0.0,393.684515399109,92.69154976929599,17.691549769295992
2025-03-28 07:00:00,26.16,12.628198263595753,0.0,13.5318017364042,380.152713662705,4.796163466380676e-14,13.531801736404248
2025-03-28 08:00:00,38.88,19.37021990677046,0.0,19.5097800932295,360.642933569475,4.263256414560601e-14,19.509780093229544
2025-03-28 09:00:00,43.68,24.875057526963328,0.0,18.8049424730367,341.837991096439,-2.842170943040401e-14,18.80494247303667
2025-03-28 10:00:00,46.8,28.767565537532533,0.0,18.0324344624675,323.805556633971,-3.552713678800501e-14,18.032434462467464
2025-03-28 11:00:00,46.2,30.7824759502314,0.0,15.4175240497686,308.388032584203,1.7763568394002505e-15,15.417524049768602
2025-03-28 12:00:00,52.08,30.7824759502314,0.0,21.2975240497686,287.090508534434,-3.552713678800501e-15,21.297524049768597
2025-03-28 13:00:00,50.64,28.767565537532533,0.0,21.8724344624675,265.218074071966,-3.197442310920451e-14,21.872434462467467
2025-03-28 14:00:00,59.4,24.875057526963328,0.0,34.5249424730367,230.69313159893,-2.842170943040401e-14,34.524942473036674
2025-03-28 15:00:00,59.4,19.37021990677046,0.0,40.0297800932295,190.6633515057,4.263256414560601e-14,40.02978009322954
2025-03-28 16:00:00,52.08,12.628198263595753,0.0,39.4518017364042,151.211549769296,4.973799150320701e-14,39.45180173640425
2025-03-28 17:00:00,47.4,5.108450230704009,0.0,42.291549769296,108.92,-7.105427357601002e-15,42.29154976929599
2025-03-28 18:00:00,43.92,0.0,0.0,43.92,65.0,0.0,43.92
2025-03-28 19:00:00,42.96,0.0,0.0,0.0,65.0,42.96,42.96
2025-03-28 20:00:00,38.88,0.0,0.0,0.0,65.0,38.88,38.88
2025-03-28 21:00:00,38.76,0.0,0.0,0.0,65.0,38.76,38.76
2025-03-28 22:00:00,38.04,0.0,0.0,0.0,65.0,38.04,38.04
2025-03-28 23:00:00,38.28,0.0,0.0,0.0,65.0,38.28,38.28
2025-03-29 00:00:00,38.4,0.0,0.0,0.0,65.0,38.4,38.4
2025-03-29 01:00:00,38.52,0.0,0.0,0.0,65.0,38.52,38.52
2025-03-29 02:00:00,38.64,0.0,0.0,0.0,65.0,38.64,38.64
2025-03-29 03:00:00,34.68,0.0,0.0,0.0,65.0,34.68,34.68
2025-03-29 04:00:00,21.84,0.0,0.0,0.0,65.0,21.84,21.84
2025-03-29 05:00:00,22.44,0.0,0.0,0.0,65.0,22.44,22.44
2025-03-29 06:00:00,21.72,5.308798719549943,0.0,0.0,65.0,16.411201280450058,16.411201280450058
2025-03-29 07:00:00,36.84,12.82613954565453,0.0,0.0,65.0,24.013860454345473,24.013860454345473
2025-03-29 08:00:00,37.08,19.56600294626744,0.0,0.0,65.0,17.51399705373256,17.51399705373256
2025-03-29 09:00:00,38.52,25.0690783687878,0.0,0.0,65.0,13.450921631212204,13.450921631212204
2025-03-29 10:00:00,37.8,28.96034031743297,0.0,0.0,65.0,8.839659682567028,8.839659682567028
2025-03-29 11:00:00,40.32,30.974605721017205,0.0,0.0,65.0,9.345394278982795,9.345394278982795
2025-03-29 12:00:00,48.12,30.974605721017205,0.0,0.0,65.0,17.145394278982792,17.145394278982792
2025-03-29 13:00:00,53.52,28.96034031743297,0.0,0.0,65.0,24.559659682567034,24.559659682567034
2025-03-29 14:00:00,55.2,25.0690783687878,0.0,0.0,65.0,30.130921631212203,30.130921631212203
2025-03-29 15:00:00,55.08,19.56600294626744,0.0,0.0,65.0,35.51399705373256,35.51399705373256
2025-03-29 16:00:00,54.24,12.82613954565453,0.0,0.0,65.0,41.41386045434547,41.41386045434547
2025-03-29 17:00:00,53.64,5.308798719549943,0.0,0.0,65.0,48.33120128045006,48.33120128045006
2025-03-29 18:00:00,51.24,0.0,0.0,0.0,65.0,51.24,51.24
2025-03-29 19:00:00,49.56,0.0,0.0,0.0,65.0,49.56,49.56
2025-03-29 20:00:00,45.96,0.0,0.0,0.0,65.0,45.96,45.96
2025-03-29 21:00:00,44.52,0.0,0.0,0.0,65.0,44.52,44.52
2025-03-29 22:00:00,43.56,0.0,0.0,0.0,65.0,43.56,43.56
2025-03-29 23:00:00,39.0,0.0,0.0,0.0,65.0,39.0,39.0
2025-03-30 00:00:00,38.04,0.0,0.0,0.0,65.0,38.04,38.04
2025-03-30 01:00:00,38.04,0.0,0.0,0.0,65.0,38.04,38.04
2025-03-30 02:00:00,38.4,0.0,0.0,0.0,65.0,38.4,38.4
2025-03-30 03:00:00,39.0,0.0,0.0,0.0,65.0,39.0,39.0
2025-03-30 04:00:00,38.52,0.0,0.0,0.0,65.0,38.52,38.52
2025-03-30 05:00:00,38.4,0.0,0.0,0.0,65.0,38.4,38.4
2025-03-30 06:00:00,38.04,5.508470620093201,0.0,0.0,65.0,32.5315293799068,32.5315293799068
2025-03-30 07:00:00,41.16,13.023041918917318,0.0,0.0,65.0,28.13695808108268,28.13695808108268
2025-03-30 08:00:00,38.52,19.760422229301053,0.0,0.0,65.0,18.75957777069895,18.75957777069895
2025-03-30 09:00:00,40.2,25.26147021713916,0.0,0.0,65.0,14.938529782860844,14.938529782860844
2025-03-30 10:00:00,48.48,29.15129855297209,0.0,0.0,65.0,19.328701447027907,19.328701447027907
2025-03-30 11:00:00,58.08,31.164821863958103,0.0,0.0,65.0,26.915178136041895,26.915178136041895
2025-03-30 12:00:00,58.32,31.164821863958103,0.0,0.0,65.0,27.155178136041897,27.155178136041897
2025-03-30 13:00:00,57.96,29.15129855297209,75.0,0.0,131.0,103.80870144702791,28.80870144702791
2025-03-30 14:00:00,82.2,25.26147021713916,65.9090909090909,0.0,189.0,122.84762069195175,56.93852978286084
2025-03-30 15:00:00,91.2,19.760422229301053,0.0,0.0,189.0,71.43957777069895,71.43957777069895
2025-03-30 16:00:00,93.0,13.023041918917318,0.0,0.0,189.0,79.97695808108269,79.97695808108269
2025-03-30 17:00:00,93.12,5.508470620093201,0.0,0.0,189.0,87.6115293799068,87.6115293799068
2025-03-30 18:00:00,109.08,0.0,0.0,0.0,189.0,109.08,109.08
2025-03-30 19:00:00,97.92,0.0,0.0,0.0,189.0,97.92,97.92
2025-03-30 20:00:00,97.2,0.0,0.0,0.0,189.0,97.2,97.2
2025-03-30 21:00:00,91.56,0.0,0.0,0.0,189.0,91.56,91.56
2025-03-30 22:00:00,69.72,0.0,0.0,0.0,189.0,69.72,69.72
2025-03-30 23:00:00,66.6,0.0,0.0,0.0,189.0,66.6,66.6
2025-03-31 00:00:00,65.28,0.0,0.0,0.0,189.0,65.28,65.28
2025-03-31 01:00:00,63.72,0.0,75.0,0.0,255.0,138.72,63.72
2025-03-31 02:00:00,63.36,0.0,75.0,0.0,321.0,138.36,63.36
2025-03-31 03:00:00,64.44,0.0,75.0,0.0,387.0,139.44,64.44
2025-03-31 04:00:00,63.12,0.0,75.0,0.0,453.0,138.12,63.12
2025-03-31 05:00:00,62.76,0.0,75.0,0.0,519.0,137.76,62.76
2025-03-31 06:00:00,61.68,5.707398791419942,75.0,0.0,585.0,130.97260120858004,55.97260120858006
2025-03-31 07:00:00,58.68,13.218841657739931,0.0,45.4611583422601,539.53884165774,-2.842170943040401e-14,45.46115834226007
2025-03-31 08:00:00,57.84,19.95341709227413,0.0,37.8865829077259,501.652258750014,-2.842170943040401e-14,37.886582907725874
2025-03-31 09:00:00,55.8,25.452174908571163,0.0,30.3478250914288,471.304433658585,3.552713678800501e-14,30.347825091428835
2025-03-31 10:00:00,70.2,29.340383848577325,0.0,40.8596161514227,430.444817507162,-2.1316282072803006e-14,40.85961615142268
2025-03-31 11:00:00,69.6,31.353068898600284,0.0,38.2469311013997,392.197886405763,7.105427357601002e-15,38.24693110139971
2025-03-31 12:00:00,75.36,31.353068898600284,0.0,44.0069311013997,348.190955304363,1.4210854715202004e-14,44.006931101399715
2025-03-31 13:00:00,83.52,29.340383848577325,0.0,54.1796161514227,294.01133915294,-2.842170943040401e-14,54.17961615142267
2025-03-31 14:00:00,84.48,25.452174908571163,0.0,59.0278250914288,234.983514061512,3.552713678800501e-14,59.02782509142884
2025-03-31 15:00:00,93.72,19.95341709227413,0.0,19.9835140615116,215.0,53.78306884621428,73.76658290772588
2025-03-31 16:00:00,93.6,13.218841657739931,0.0,0.0,215.0,80.38115834226006,80.38115834226006
2025-03-31 17:00:00,91.92,5.707398791419942,0.0,75.0,140.0,11.212601208580054,86.21260120858005
2025-03-31 18:00:00,89.04,0.0,0.0,75.0,65.0,14.040000000000006,89.04
2025-03-31 19:00:00,92.88,0.0,70.8072727272727,0.0,127.3104,163.6872727272727,92.88
2025-03-31 20:00:00,89.04,0.0,74.6472727272727,0.0,193.0,163.68727272727273,89.04
2025-03-31 21:00:00,81.36,0.0,75.0,0.0,259.0,156.36,81.36
2025-03-31 22:00:00,66.6,0.0,75.0,0.0,325.0,141.6,66.6
2025-03-31 23:00:00,64.68,0.0,0.0,0.0,325.0,64.68,64.68
2025-04-01 00:00:00,61.2,0.0,0.0,0.0,325.0,61.2,61.2
2025-04-01 01:00:00,61.8,0.0,0.0,0.0,325.0,61.8,61.8
2025-04-01 02:00:00,59.64,0.0,0.0,0.0,325.0,59.64,59.64
2025-04-01 03:00:00,54.0,0.0,75.0,0.0,391.0,129.0,54.0
2025-04-01 04:00:00,50.52,0.0,21.8117490828891,0.0,410.194339192942,72.3317490828891,50.52
2025-04-01 05:00:00,49.2,0.0,0.0,0.0,410.194339192942,49.2,49.2
2025-04-01 06:00:00,49.68,7.046355151952244,75.0,0.0,476.194339192942,117.63364484804777,42.63364484804776
2025-04-01 07:00:00,54.48,16.004715781777136,0.0,38.4752842182229,437.71905497472,-4.263256414560601e-14,38.47528421822286
2025-04-01 08:00:00,61.68,24.036562193314094,0.0,37.6434378066859,400.075617168034,7.105427357601002e-15,37.64343780668591
2025-04-01 09:00:00,61.44,30.594537326870643,0.0,30.8454626731294,369.230154494904,-4.618527782440651e-14,30.845462673129354
2025-04-01 10:00:00,59.64,35.231726014661234,0.0,24.4082739853388,344.821880509566,-3.197442310920451e-14,24.408273985338766
2025-04-01 11:00:00,56.4,37.632111510929576,0.0,18.7678884890705,326.053992020495,-7.815970093361102e-14,18.767888489070423
2025-04-01 12:00:00,50.52,37.632111510929576,0.0,12.8878884890704,313.166103531425,2.6645352591003757e-14,12.887888489070427
2025-04-01 13:00:00,57.84,35.231726014661234,0.0,22.6082739853388,290.557829546086,-3.197442310920451e-14,22.60827398533877
2025-04-01 14:00:00,59.88,30.594537326870643,0.0,29.2854626731294,261.272366872957,-3.907985046680551e-14,29.28546267312936
2025-04-01 15:00:00,62.52,24.036562193314094,0.0,38.4834378066859,222.788929066271,1.4210854715202004e-14,38.48343780668591
2025-04-01 16:00:00,63.0,16.004715781777136,0.0,46.9952842182229,175.793644848048,-3.552713678800501e-14,46.995284218222864
2025-04-01 17:00:00,61.2,7.046355151952244,0.0,54.1536448480477,121.64,6.394884621840902e-14,54.15364484804776
2025-04-01 18:00:00,56.64,0.0,0.0,56.64,65.0,0.0,56.64
2025-04-01 19:00:00,55.2,0.0,0.0,0.0,65.0,55.2,55.2
